OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,ProductCategory,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingCost,PaymentMethod,CustomerRating
105334,2022-10-23,2022-03-08,2975,Bob Smith,Corporate,,InvalidCity,NY,27166,Central,3815,,Binders,iPhone 14,4420,12,5,-500,5,PayPal,4
106601,2022-07-11,2023-02-07,2934,Bob Smith,Consumer,France,Toronto,,21361,Unknown,3042,Electronics,Chairs,Desk Lamp,-98,16,110,,5,Crypto,100
100480,2022-09-07,2023-04-26,2778,Bob Smith,Home Office,Germany,InvalidCity,,78170,Central,3767,Electronics,Phones,Office Chair,4334,-5,5,,,Cash,3
109887,2022-01-23,2023-06-26,2547,Bob Smith,Corporate,,,NY,81022,Unknown,3723,Electrnics,Tables,Binder Set,2228,11,-10,-500,0,Cash,-1
102978,2022-01-07,2023-05-21,2125,Alice Johnson,,Spain,New York,BC,96663,East,3307,Electronics,Binders,Office Chair,2060,11,0,500,0,Crypto,5
107046,2022-09-09,2022-05-21,2130,David White,Home Office,USA,Paris,TX,59225,Central,3059,,,Desk Lamp,4481,17,0,100,100,Credit Card,1
105267,2022-02-02,2023-12-20,2114,Alice Johnson,Consumer,Germany,Paris,NY,10349,West,3919,Office Supplies,IncorrectCat,,-46,13,25,,100,Credit Card,100
106628,2023-04-02,2022-03-02,2090,Bob Smith,Small Business,Spain,Berlin,TX,18745,Unknown,3629,Office Supplies,Chairs,,3629,-4,,100,,,-1
107820,2023-12-19,2022-02-04,2919,Alice Johnson,Undefined,,Berlin,CA,82625,Central,3113,Office Supplies,Phones,Binder Set,4123,7,-10,-500,500,Credit Card,6
103892,2023-12-11,2022-06-23,2048,,Home Office,Unknown,Madrid,ON,47701,,3582,,Chairs,iPhone 14,578,3,-10,,,Credit Card,5
100983,2023-06-04,2022-11-28,2352,,,France,,ON,24587,Unknown,3009,Electronics,Phones,iPhone 14,3228,14,10,0,5,,4
102876,2023-12-01,2022-01-03,2398,Bob Smith,Consumer,Spain,New York,CA,33219,,3764,Home Decor,Tables,Gaming Table,2007,2,0,0,5,,1
108422,2023-09-28,2023-03-16,2113,Charlie Brown,Home Office,Germany,Berlin,FL,18874,East,3876,Books,Tables,Desk Lamp,4344,2,10,0,5,Cash,5
104015,2023-05-22,2023-04-16,2228,Eve Black,Consumer,,InvalidCity,NY,91215,South,3790,Toys,Binders,Office Chair,-190,20,110,1000,500,PayPal,4
108268,2022-03-30,2023-03-04,2003,,Home Office,Germany,Toronto,Undefined,39311,Central,3106,,IncorrectCat,Desk Lamp,233,7,50,0,5,,-1
104222,2022-08-13,2022-09-24,2177,Bob Smith,Home Office,Unknown,New York,TX,27612,South,3419,Home Decor,,Office Chair,61,7,50,500,5,PayPal,100
102702,2022-12-17,2022-12-07,2101,Bob Smith,Consumer,Unknown,Madrid,Undefined,79506,Unknown,3130,,,Desk Lamp,3736,0,10,-100,500,Undefined,-1
100467,2022-05-06,2023-03-18,2900,,Corporate,France,Paris,ON,25980,East,3557,Books,Binders,Desk Lamp,3533,18,5,0,100,Crypto,1
107817,2023-03-18,2022-04-13,2354,Eve Black,Home Office,,Berlin,CA,46853,South,3148,Office Supplies,Tables,Binder Set,905,-2,110,,100,Crypto,6
106209,InvalidDate,2023-05-15,2502,David White,Small Business,,InvalidCity,Undefined,44525,South,3181,Electronics,Phones,,1126,-3,0,500,,Credit Card,6
108993,2023-09-25,2022-08-28,2076,Bob Smith,Small Business,France,Madrid,BC,96949,South,3677,Office Supplies,IncorrectCat,,1427,-1,0,500,10,,3
103314,2023-12-12,2022-09-11,2567,,Small Business,USA,New York,NY,87187,,3117,Furniture,,Desk Lamp,-94,6,25,100,500,PayPal,5
100622,2023-05-12,2022-08-11,2520,Bob Smith,Undefined,Germany,InvalidCity,,48602,Central,3592,Home Decor,,Binder Set,4683,19,,,5,Crypto,2
101749,2022-01-31,2023-01-09,2168,Alice Johnson,Home Office,USA,Toronto,,86676,South,3915,Electrnics,Chairs,Binder Set,1055,17,50,-500,10,Undefined,3
101678,2022-10-12,2023-04-02,2621,Charlie Brown,Small Business,,Berlin,NY,11098,East,3379,,Lamps,Binder Set,3839,-3,-10,500,5,Crypto,
109053,2023-02-27,2023-03-27,2610,,Undefined,USA,,BC,70474,,3982,Toys,Tables,,1812,13,,100,500,,4
107948,2022-09-07,2023-01-02,2076,Charlie Brown,Undefined,Germany,Toronto,BC,68815,South,3566,Books,Binders,Desk Lamp,1622,1,,-500,100,Undefined,100
105658,2022-06-28,,2803,David White,Home Office,Unknown,New York,NY,22705,,3638,Electronics,,Desk Lamp,667,10,50,-100,100,Cash,5
106129,2022-07-31,2023-12-08,2628,Alice Johnson,,Spain,Toronto,,64687,East,3955,,,,4674,4,25,100,500,Bank Transfer,
103375,2023-08-26,2023-08-09,2897,Eve Black,Small Business,,Berlin,Undefined,60541,East,3096,Electrnics,,Office Chair,2660,-5,,,100,PayPal,3
107369,2022-08-31,2022-09-30,2981,Eve Black,Small Business,Germany,,TX,38440,Central,3029,Toys,Lamps,Binder Set,1036,13,50,0,,Cash,4
106666,2023-01-06,2022-01-26,2309,David White,Small Business,Spain,Paris,TX,53218,,3644,Home Decor,Phones,Binder Set,2041,16,110,100,,Credit Card,
105943,2023-08-25,2022-04-20,2669,David White,Home Office,USA,Paris,ON,32971,,3428,Toys,Phones,,856,5,5,100,5,Crypto,3
101270,2022-06-13,2023-03-15,2721,Eve Black,Home Office,Spain,InvalidCity,CA,66183,Unknown,3332,,,Desk Lamp,3305,-2,,100,500,Crypto,5
100201,2022-12-10,2022-06-13,2458,Eve Black,Consumer,Germany,Paris,BC,39481,Unknown,3453,Home Decor,Binders,Office Chair,2469,13,-10,500,5,Crypto,3
106447,2023-06-05,2023-10-08,2929,David White,,Canada,,CA,16836,South,3491,Books,Lamps,Binder Set,3301,2,25,-500,0,PayPal,1
109434,2023-04-21,2023-03-11,2291,,,,Berlin,Undefined,24522,West,3588,Office Supplies,IncorrectCat,Office Chair,2756,19,110,1000,,Crypto,100
106181,2023-06-03,2023-07-10,2930,Bob Smith,Home Office,France,Berlin,FL,11098,Central,3261,Electronics,Lamps,iPhone 14,416,15,5,-100,0,PayPal,100
101680,2023-04-04,2023-03-21,2009,Eve Black,Consumer,Canada,InvalidCity,,54207,Central,3126,Office Supplies,Phones,Binder Set,3413,13,50,500,10,Cash,-1
105226,2022-10-28,2023-08-18,2310,,Corporate,,New York,TX,26758,South,3578,Books,,iPhone 14,2032,8,110,-500,500,Bank Transfer,4
101053,2023-10-09,2022-03-29,2990,,Home Office,Germany,Toronto,CA,63337,East,3159,Home Decor,IncorrectCat,Binder Set,3793,,25,,500,,-1
109714,2022-05-27,2023-04-26,2516,Alice Johnson,Undefined,USA,New York,,95954,Central,3746,Electrnics,Tables,Office Chair,1173,6,50,0,100,PayPal,4
108447,2022-12-12,2023-03-28,2821,Charlie Brown,Consumer,Germany,Berlin,NY,66031,Central,3080,Office Supplies,Lamps,Desk Lamp,4571,4,,100,0,Bank Transfer,-1
107224,2022-07-19,2023-01-02,2649,Alice Johnson,Consumer,Spain,Madrid,BC,52264,Central,3474,Home Decor,IncorrectCat,Desk Lamp,2998,5,110,100,5,Bank Transfer,4
108354,2022-05-30,2023-09-02,2245,Charlie Brown,Home Office,,,TX,59885,Unknown,3974,Electrnics,,Binder Set,646,4,,-500,,Crypto,6
105873,2023-04-24,2023-04-06,2659,,,USA,,BC,61172,South,3354,Home Decor,,Gaming Table,4829,3,0,-100,0,Undefined,4
100453,2022-06-05,2023-09-25,2798,,Corporate,France,InvalidCity,TX,81055,,3127,Electrnics,Binders,iPhone 14,551,0,0,,10,,1
108412,2022-03-15,2023-09-15,2793,David White,Small Business,Germany,Berlin,,98045,East,3970,,Lamps,,240,-5,5,100,,PayPal,2
104554,2023-06-04,2023-05-23,2701,,Corporate,Canada,Madrid,BC,36773,Unknown,3268,,IncorrectCat,iPhone 14,,9,0,1000,5,Undefined,100
105949,2023-04-20,2022-10-23,2375,Alice Johnson,,Spain,Toronto,CA,93701,West,3530,Office Supplies,IncorrectCat,,1178,6,110,,500,,1
106328,2022-02-18,2022-11-07,2866,Charlie Brown,,Germany,InvalidCity,CA,99187,Unknown,3114,Furniture,Tables,Gaming Table,3417,17,0,100,10,Crypto,
103327,2022-02-22,2023-07-02,2134,Alice Johnson,Corporate,USA,Madrid,NY,30262,South,3555,Office Supplies,Chairs,Desk Lamp,632,2,10,1000,500,PayPal,3
107314,2023-09-18,2022-11-03,2721,Charlie Brown,Consumer,Spain,InvalidCity,BC,93732,Unknown,3843,Furniture,Chairs,iPhone 14,4514,0,110,-100,10,Credit Card,1
107012,2023-05-22,2023-11-29,2863,David White,Home Office,,InvalidCity,Undefined,97515,,3256,Books,Chairs,iPhone 14,4646,-2,10,-500,100,Crypto,4
100935,2023-10-26,2023-10-21,2364,Charlie Brown,Undefined,USA,Berlin,NY,25966,East,3216,,IncorrectCat,iPhone 14,3757,-4,50,-100,10,PayPal,2
102565,2022-11-19,2023-05-09,2737,Eve Black,Small Business,France,Madrid,CA,34888,,3198,Electrnics,Lamps,Binder Set,3948,20,,1000,10,PayPal,6
108687,2022-09-27,2023-05-10,2296,Eve Black,Consumer,Unknown,Berlin,CA,33918,West,3391,Office Supplies,Lamps,Binder Set,2445,3,,1000,,Undefined,-1
108324,2023-09-05,2023-08-20,2717,Alice Johnson,Consumer,Canada,Paris,FL,14675,West,3837,Toys,,Binder Set,2837,11,,1000,0,Cash,100
109800,2023-01-08,2023-01-28,2034,Bob Smith,,,Berlin,NY,17900,West,3040,Home Decor,IncorrectCat,Gaming Table,4276,1,5,-100,10,PayPal,1
100324,2023-10-22,2022-08-20,2321,,,,,,23739,Unknown,3974,Books,Phones,Office Chair,4731,5,0,1000,100,Undefined,5
103923,2023-08-18,2022-05-26,2594,Charlie Brown,Consumer,Unknown,Berlin,,87841,Unknown,3579,Office Supplies,Tables,,1526,8,110,-100,,Credit Card,5
105772,2023-06-07,2022-11-11,2129,David White,Small Business,USA,,BC,30859,South,3836,Home Decor,Lamps,iPhone 14,2090,11,,1000,100,Bank Transfer,100
101167,2023-03-17,2022-01-10,2865,Bob Smith,Undefined,USA,Toronto,TX,38555,East,3020,Furniture,IncorrectCat,Gaming Table,1347,5,0,500,500,Bank Transfer,-1
101197,2023-07-21,2023-03-15,2227,Charlie Brown,,Germany,InvalidCity,NY,45912,,3382,Electronics,IncorrectCat,Desk Lamp,4564,3,10,0,5,Cash,100
103440,2023-03-27,2022-10-12,2029,David White,Small Business,France,New York,Undefined,33685,Unknown,3970,Electronics,Tables,,2659,14,110,,100,Crypto,4
108698,2022-12-26,2022-01-29,2406,David White,Consumer,Unknown,Berlin,TX,82438,,3217,Electrnics,Tables,iPhone 14,1008,17,25,-100,,,
100101,2022-02-17,2022-06-10,2323,Alice Johnson,,Canada,New York,NY,80315,East,3042,Office Supplies,Binders,Office Chair,4024,13,10,500,0,PayPal,100
104781,2023-01-24,2022-04-12,2841,Charlie Brown,Corporate,Unknown,New York,NY,42705,Central,3904,Books,Phones,Office Chair,3818,3,10,,100,Bank Transfer,5
102770,2023-01-23,2023-08-24,2374,,Undefined,USA,Paris,Undefined,23526,Central,3548,Electrnics,IncorrectCat,,2111,-5,10,0,5,,4
101733,2022-06-17,2022-03-18,2033,David White,Undefined,Germany,InvalidCity,Undefined,87324,Unknown,3673,Electrnics,,,4330,0,-10,,10,,5
106039,2022-05-29,2023-03-03,2389,,,France,New York,ON,23997,Central,3058,Books,IncorrectCat,iPhone 14,4133,18,110,,10,,
102216,2023-02-26,2023-03-09,2870,David White,Corporate,Germany,Toronto,TX,47121,Central,3247,Toys,Phones,Desk Lamp,3893,-4,-10,,10,,1
104189,2023-09-28,2023-08-23,2253,,Consumer,Unknown,Berlin,Undefined,94837,Central,3673,Electronics,Lamps,iPhone 14,3845,-1,0,500,0,Bank Transfer,-1
102020,2023-10-22,2022-02-18,2994,Eve Black,Corporate,France,Paris,,51389,Central,3983,Toys,IncorrectCat,Binder Set,1060,5,-10,,5,PayPal,100
106114,2023-07-24,2022-06-04,2498,Alice Johnson,Small Business,Unknown,Berlin,TX,24037,East,3152,,Tables,Gaming Table,4611,20,-10,,100,Credit Card,3
103084,2022-12-11,2022-05-05,2817,Alice Johnson,Small Business,Canada,InvalidCity,CA,10289,West,3137,Furniture,Binders,,52,,-10,,10,Undefined,-1
102036,2023-08-30,2023-04-26,2216,Charlie Brown,Corporate,Unknown,InvalidCity,BC,66992,Unknown,3697,Electronics,Chairs,Binder Set,4944,10,,,0,,3
101812,2022-10-27,2023-05-26,2413,Eve Black,Corporate,Germany,,FL,92729,,3907,Furniture,Phones,Binder Set,704,6,,100,100,Crypto,4
102775,2022-10-26,2022-06-21,2086,Eve Black,Corporate,Germany,InvalidCity,BC,18646,South,3578,Electronics,Phones,,1102,16,110,1000,0,Bank Transfer,4
101708,2022-01-28,2023-02-22,2326,Eve Black,Corporate,,Berlin,BC,97929,Unknown,3746,Toys,Phones,iPhone 14,856,14,50,500,5,PayPal,100
104669,2022-07-17,2023-09-22,2810,Bob Smith,Home Office,Unknown,Madrid,NY,22536,,3729,Electrnics,Binders,Desk Lamp,3770,18,25,-100,10,Bank Transfer,
107399,2023-08-20,2023-11-26,2554,David White,Undefined,Unknown,Berlin,BC,29515,South,3528,Furniture,Chairs,Binder Set,63,4,110,-500,100,Cash,
100634,2023-07-10,2023-05-06,2299,Eve Black,Consumer,Germany,Madrid,FL,26447,Central,3094,Office Supplies,Binders,Desk Lamp,4205,9,50,500,500,Undefined,1
104446,2022-12-30,2023-05-16,2392,Alice Johnson,Home Office,,InvalidCity,Undefined,83879,West,3611,Office Supplies,Lamps,Binder Set,2956,-2,50,-100,10,Crypto,3
100409,2022-01-30,2023-07-04,2317,Eve Black,Home Office,Canada,InvalidCity,TX,52717,Central,3640,Electrnics,Lamps,Gaming Table,2569,20,25,,500,Cash,2
109328,2023-10-13,2023-02-28,2941,,Undefined,France,InvalidCity,NY,67248,Unknown,3212,Electrnics,Phones,,128,-1,25,1000,10,Credit Card,
107121,2023-12-12,2022-07-29,2506,Alice Johnson,Corporate,Canada,InvalidCity,Undefined,79022,Central,3296,Home Decor,Lamps,Office Chair,4965,-1,50,-500,0,Bank Transfer,4
107620,2023-08-04,2023-05-10,2684,David White,Corporate,France,Berlin,TX,16812,West,3808,Furniture,,Binder Set,2467,3,5,500,100,PayPal,4
100771,2023-12-14,2022-09-16,2498,,Consumer,France,,FL,68063,,3662,Books,Tables,Desk Lamp,4417,13,0,-100,0,PayPal,
104463,2022-01-16,2023-06-01,2697,Bob Smith,Consumer,USA,InvalidCity,NY,91274,Central,3333,Books,Phones,Binder Set,1982,6,0,-500,,PayPal,1
105292,2022-10-15,2023-03-14,2357,Alice Johnson,Small Business,France,Madrid,TX,56850,,3160,Home Decor,Lamps,Office Chair,3688,19,5,100,10,Cash,3
103774,2023-05-14,2022-06-25,2885,Eve Black,Home Office,,New York,CA,55235,Central,3335,,,,4167,-2,0,-100,100,Crypto,100
103623,2023-12-01,2023-01-03,2408,,Small Business,Germany,InvalidCity,Undefined,80029,Central,3980,Books,Lamps,Office Chair,3790,7,110,100,5,Credit Card,3
101938,2023-07-19,2023-08-25,2811,Eve Black,Home Office,USA,Paris,TX,14725,Unknown,3632,Electronics,Phones,Binder Set,931,20,0,1000,10,,100
104968,2023-04-15,2023-06-17,2016,Charlie Brown,Small Business,Unknown,Toronto,ON,90597,East,3973,,,Gaming Table,21,17,50,-100,0,,3
109888,2023-10-18,2023-04-16,2048,Bob Smith,Home Office,Unknown,Berlin,BC,62748,Unknown,3304,Office Supplies,Lamps,iPhone 14,4754,9,-10,100,100,Cash,
109710,2023-12-29,2023-08-06,2687,,Small Business,Germany,,ON,42154,South,3415,Electronics,Chairs,Binder Set,3357,0,10,-500,100,Cash,6
105859,2022-05-05,2022-03-23,2133,Bob Smith,Small Business,Spain,Madrid,,16152,,3078,Furniture,Tables,Desk Lamp,827,18,-10,500,5,Cash,4
108352,2023-02-20,2023-04-27,2302,,Small Business,France,New York,BC,57334,,3785,Furniture,Binders,,3310,1,,-500,5,PayPal,1
105845,2023-04-30,2022-07-17,2870,David White,Consumer,Unknown,Berlin,,30950,Central,3454,,Chairs,Binder Set,569,19,50,-100,10,Crypto,-1
101403,2022-05-07,2023-05-02,2091,David White,Consumer,Canada,Berlin,CA,83044,Central,3536,Toys,Chairs,Gaming Table,1828,-4,110,100,100,PayPal,
100154,2023-01-19,2022-05-08,2536,Alice Johnson,,Canada,Toronto,,12682,Unknown,3467,Toys,Lamps,,373,3,10,-500,5,Undefined,
107587,2022-01-28,2022-06-28,2669,Bob Smith,Home Office,USA,Berlin,CA,93345,West,3043,Home Decor,Lamps,Desk Lamp,3808,6,10,1000,100,Bank Transfer,
107867,2022-12-02,2022-02-09,2374,Bob Smith,Home Office,Spain,New York,Undefined,23757,Central,3921,Books,Binders,Office Chair,1225,8,,500,500,Bank Transfer,4
104594,2023-06-14,2023-07-07,2079,David White,Home Office,Unknown,Paris,TX,90655,South,3401,Books,IncorrectCat,Binder Set,3586,20,25,-100,10,Bank Transfer,6
101092,2022-05-25,2023-08-10,2097,Bob Smith,Undefined,France,Paris,Undefined,81212,Central,3834,Toys,Binders,Desk Lamp,2029,,5,500,500,Bank Transfer,6
108880,2023-03-30,2023-08-24,2796,Eve Black,Corporate,France,Madrid,Undefined,40971,East,3960,Home Decor,Lamps,,259,6,,100,0,PayPal,2
106478,2023-10-13,2023-11-10,2724,Alice Johnson,Home Office,France,Berlin,,88634,West,3068,Electronics,Chairs,iPhone 14,3243,-5,50,1000,,Bank Transfer,100
102888,2022-04-01,2023-04-26,2561,David White,Home Office,USA,New York,,70215,,3705,Home Decor,Binders,iPhone 14,44,-5,10,500,100,Undefined,2
103871,2022-10-27,2022-04-13,2630,David White,Corporate,USA,,BC,73136,South,3149,Furniture,Binders,iPhone 14,463,20,10,,5,Credit Card,-1
104092,2022-01-17,2023-09-13,2838,David White,Undefined,France,Paris,,75905,West,3862,Electronics,,Gaming Table,805,12,-10,0,100,Bank Transfer,
103996,2022-08-01,2023-11-21,2082,Alice Johnson,,Canada,InvalidCity,Undefined,64218,Central,3327,Office Supplies,Chairs,Gaming Table,4863,7,10,500,0,PayPal,1
102233,2022-07-10,2023-01-08,2188,David White,,Spain,Toronto,CA,62232,,3965,Toys,Chairs,Gaming Table,1482,4,,0,100,,6
106905,2023-11-16,2023-07-05,2219,Eve Black,Small Business,France,Berlin,Undefined,96668,East,3079,Electronics,Phones,Binder Set,-107,1,110,,500,PayPal,100
109857,2023-02-08,2022-02-16,2018,David White,Consumer,France,Paris,FL,45458,Unknown,3465,Electrnics,,Binder Set,3995,9,0,-500,10,Crypto,-1
103218,2022-04-13,2022-08-04,2261,Bob Smith,Small Business,Spain,Paris,BC,23205,Unknown,3417,Books,Lamps,iPhone 14,4198,7,50,500,100,Undefined,5
108635,2023-08-15,2022-12-11,2977,David White,Undefined,Unknown,,TX,27432,Central,3612,Toys,,iPhone 14,4202,1,10,0,0,Credit Card,100
102392,2022-03-06,2022-10-07,2712,David White,Corporate,Unknown,Toronto,ON,74535,South,3201,Electronics,IncorrectCat,Gaming Table,4559,15,-10,-100,500,Crypto,100
108112,2022-07-15,2023-08-24,2116,Charlie Brown,Consumer,France,InvalidCity,,67372,South,3254,Toys,Chairs,,3016,17,110,0,500,,2
102110,2023-10-13,2023-04-19,2882,Bob Smith,Home Office,Unknown,,,98695,Central,3810,Electronics,Phones,Desk Lamp,909,18,,-500,,Credit Card,6
106862,2023-10-02,2022-02-06,2624,David White,Home Office,Germany,Madrid,TX,99956,South,3004,Books,,Binder Set,1858,19,50,-500,500,Undefined,6
100029,2022-05-23,2022-11-30,2891,,Consumer,Canada,Berlin,BC,94412,East,3281,Home Decor,Tables,iPhone 14,1253,12,50,500,500,,100
106933,2023-09-25,2023-09-18,2843,,Undefined,Spain,Toronto,,53667,Central,3414,Electronics,Phones,Desk Lamp,3377,2,110,,100,Bank Transfer,2
102809,2023-09-28,2023-08-24,2442,Eve Black,Home Office,Germany,Paris,,89027,,3168,Books,IncorrectCat,,595,9,5,500,0,Undefined,6
107704,2023-10-19,2023-03-27,2575,David White,Undefined,USA,Berlin,,33298,Central,3623,Home Decor,Chairs,Office Chair,4952,9,0,0,10,Crypto,2
103240,2023-08-24,2023-10-24,2749,David White,Consumer,,New York,TX,80055,East,3654,Electrnics,IncorrectCat,,3076,0,50,-500,10,Credit Card,
101821,2022-05-12,2023-01-24,2084,David White,Small Business,Unknown,Paris,NY,25941,West,3493,Home Decor,Phones,Desk Lamp,1017,8,110,,500,Cash,3
100639,2023-12-04,2023-10-09,2211,David White,Small Business,Spain,InvalidCity,,15292,West,3414,Electrnics,Chairs,Gaming Table,3917,1,0,,10,PayPal,
107445,2022-09-03,2023-05-24,2585,Charlie Brown,Corporate,,,FL,56500,Unknown,3330,Electronics,IncorrectCat,Office Chair,2619,19,0,-500,5,Bank Transfer,100
108783,2023-04-03,2022-07-30,2440,Alice Johnson,Consumer,Unknown,Berlin,FL,83771,Unknown,3426,Electrnics,IncorrectCat,Gaming Table,3193,1,0,0,0,,1
104447,2023-09-16,2023-10-19,2655,,Undefined,Germany,,Undefined,61311,Central,3310,Office Supplies,Binders,Desk Lamp,801,15,110,-100,500,,5
106311,2023-12-10,2023-05-26,2183,Bob Smith,Home Office,USA,New York,FL,13039,West,3137,Electrnics,Chairs,iPhone 14,3729,4,0,,,,1
101182,2023-08-15,2023-04-23,2580,Alice Johnson,Small Business,Canada,,Undefined,31690,Central,3170,Electronics,Chairs,,1965,1,0,1000,0,Credit Card,3
109488,2023-08-28,2022-06-03,2244,Eve Black,Small Business,Germany,Berlin,Undefined,55349,West,3340,Electronics,IncorrectCat,iPhone 14,2925,-5,10,,,Crypto,-1
109790,2023-04-04,2023-04-15,2955,Eve Black,Undefined,Germany,InvalidCity,NY,43426,West,3053,Books,Lamps,Office Chair,27,20,110,1000,10,Crypto,5
105763,2022-01-10,2022-05-13,2439,Alice Johnson,Small Business,,InvalidCity,Undefined,90039,East,3788,Electrnics,,Office Chair,2976,-2,25,,,,-1
101441,2023-09-29,2023-11-05,2272,David White,Consumer,Canada,,Undefined,62472,West,3776,Home Decor,Phones,Binder Set,2806,3,,0,5,Bank Transfer,4
106253,2023-04-17,2022-09-25,2242,Charlie Brown,Home Office,Canada,Madrid,TX,98379,South,3971,Electronics,Lamps,Desk Lamp,2623,-2,0,100,5,PayPal,3
102886,2022-12-26,2023-11-21,2972,Bob Smith,Home Office,Unknown,Madrid,ON,51806,Unknown,3180,Toys,Phones,Office Chair,1754,-2,50,,100,Crypto,
103827,2023-01-23,2022-08-17,2116,David White,Undefined,USA,InvalidCity,TX,21919,Central,3645,Office Supplies,Chairs,Office Chair,4132,17,10,100,500,Cash,5
102578,2022-05-15,2022-05-16,2677,,Home Office,Spain,Toronto,ON,81808,South,3978,Electronics,,,3496,8,-10,-100,,Undefined,100
109206,2022-11-07,2023-04-05,2614,,Home Office,Spain,,,14233,South,3381,Electrnics,Chairs,Binder Set,3640,4,10,1000,500,Bank Transfer,4
104033,2023-01-04,2023-05-18,2573,Charlie Brown,,France,New York,FL,31437,Unknown,3932,Electrnics,IncorrectCat,Binder Set,673,11,-10,100,,Bank Transfer,1
104159,2023-04-08,2023-11-19,2504,Alice Johnson,,,New York,CA,84745,West,3425,,IncorrectCat,Office Chair,3001,17,0,500,100,Credit Card,3
104572,2023-01-13,2022-08-17,2305,Eve Black,Home Office,Germany,Paris,,31076,West,3541,Books,Chairs,Binder Set,1144,-3,,-100,,Cash,3
102174,2022-10-02,2023-08-06,2634,,Undefined,France,Berlin,Undefined,78264,East,3512,Books,Lamps,Gaming Table,657,16,50,-100,0,PayPal,
103235,2022-11-01,2023-02-12,2017,,Home Office,France,,FL,73319,Central,3557,Toys,,,1930,18,25,-100,,Credit Card,100
103968,2023-03-21,2023-01-31,2306,Eve Black,Undefined,Spain,Paris,TX,25375,,3692,Office Supplies,Binders,,4068,12,-10,500,500,Credit Card,5
106043,2022-07-16,2023-03-13,2221,Bob Smith,Corporate,Spain,New York,FL,54679,West,3164,Books,Binders,,2497,20,50,,,,4
100083,2022-11-07,2022-07-20,2444,,,Unknown,Berlin,BC,72972,South,3413,Furniture,Chairs,iPhone 14,340,-5,-10,-100,0,,6
101046,2022-04-06,2023-12-04,2155,David White,Undefined,Spain,Paris,Undefined,38082,West,3550,,IncorrectCat,Binder Set,3363,9,10,,500,Cash,5
107286,2022-12-14,2023-12-20,2520,Charlie Brown,Corporate,Germany,Toronto,TX,48637,West,3161,Toys,Tables,iPhone 14,4301,9,0,1000,100,,-1
101825,2022-10-21,2023-05-03,2970,David White,Home Office,France,InvalidCity,CA,37385,East,3103,Toys,Phones,iPhone 14,2412,-4,10,100,5,Bank Transfer,100
109091,2023-01-17,2023-12-17,2226,Charlie Brown,Consumer,Canada,New York,CA,57934,South,3474,,IncorrectCat,,2849,-5,-10,100,500,Cash,6
